video_id	caption	start	end	duration	phase	idx
v_5kIl4TspdR0	The man continues to brush, toothpaste spewing down his lips a bit	101.34	141.74	141.74	train	520
v_UUjXw1xjprU	There are several people gathered in a skating park with skateboards	27.71	52.55	191.1	train	521
v_UUjXw1xjprU	There a young man wearing a red hat talking about a skateboarding event at Red Bull skate Arcade	52.55	86.0	191.1	train	522
v_UUjXw1xjprU	Several spectators are gathered in the arcade along with a panel of judges	86.0	111.79	191.1	train	523
v_UUjXw1xjprU	Some of the participants are beating the heat by splashing water on themselves	111.79	127.08	191.1	train	524
v_UUjXw1xjprU	The participants begin their stunts on the skateboards as they go over ramps and steep slopes	127.08	143.33	191.1	train	525
v_UUjXw1xjprU	Several participants are showing off their stunts as spectators cheer and clap for them	143.33	151.93	191.1	train	526
v_UUjXw1xjprU	They show off their scary yet impressive stunts as the climb up walls and steep ramps without falling	151.93	162.44	191.1	train	527
v_UUjXw1xjprU	The crowds cheer for them and applaud them	162.44	175.81	191.1	train	528
v_UUjXw1xjprU	The winners are awarded certificates and prizes for winning	175.81	181.55	191.1	train	529
v_QooDDNWaQjU	A person throws a Frisbee for her dog for a dog to retrieve during an event on a sporting field	0.0	62.44	62.44	train	530
v_QooDDNWaQjU	The dog catches the Frisbee and brings it back to the trainer	5.0	60.88	62.44	train	531
v_mvQxhjjVWOk	There is a woman representing Jamaica participating on a long jump event	13.24	48.54	176.5	train	532
v_mvQxhjjVWOk	There is another woman doing long jump from another country	48.54	73.25	176.5	train	533
v_mvQxhjjVWOk	Several other contestant are participating in the same long jump competition	73.25	112.96	176.5	train	534
v_mvQxhjjVWOk	There are spectators watching them as they compete against each other	112.96	135.9	176.5	train	535
v_mvQxhjjVWOk	The contestant from Istanbul makes very long jump in the sand pit	135.9	170.32	176.5	train	536
v_mvQxhjjVWOk	The contestants continue competing in the sporting event	170.32	176.5	176.5	train	537
v_Fk0z6MeCV0I	A class of kids are at outside at school dressed in uniforms with their teacher standing next to them	0.0	14.92	67.83	train	557
v_Fk0z6MeCV0I	As they are in line,one girl is in the middle of a game of hop scotch,turns around,finishes and gets back in line	14.92	36.29	67.83	train	558
v_Fk0z6MeCV0I	Once she is finishes,all of the other kids takes their turn one by one	36.63	67.83	67.83	train	559
v__4licRHiRRs	A text intro leads into a picture of a dog and the same dog running along the yard	0.0	31.86	120.23	train	560
v__4licRHiRRs	The dog is seen in several clips chasing after a frisbee	28.86	87.17	120.23	train	561
v__4licRHiRRs	A man throws the frisbee to the dog in the yard who continues chasing after him	79.95	116.02	120.23	train	562
v_gDNgiybMA1s	A camera pans up to a person standing in a kitchen and then dancing on the floor	0.0	39.14	94.32	train	567
v_gDNgiybMA1s	The man continues to dance around while looking to the camera and singing	34.9	94.32	94.32	train	568
v_O4P07fipvIA	A large group of cheerleaders are seen running into an arena cheering and beginning performing a routine with one another	1.1	130.77	219.78	train	569
v_O4P07fipvIA	The girls continue cheering around the stage while lifting one another up and performing tricks and pans to the audience in the end	62.64	201.1	219.78	train	570
v_hru57dsi0N0	A woman is seated in a chair in a dining room	0.0	33.74	160.68	train	571
v_hru57dsi0N0	She shows off her bare feet and their shape	39.37	108.46	160.68	train	572
v_hru57dsi0N0	She then puts on and tries to lace her shoes around the swollen feet	122.12	160.68	160.68	train	573
v_XHMrvd3sKzE	Two kids are climbing a rock wall	0.0	5.74	88.38	train	574
v_XHMrvd3sKzE	The adults are guiding the lines	5.74	25.63	88.38	train	575
v_XHMrvd3sKzE	The kids continue to climb	25.63	45.96	88.38	train	576
v_XHMrvd3sKzE	The one on the right will make it to the top first	45.96	59.21	88.38	train	577
v_XHMrvd3sKzE	The one on the left did not make it to the top, both hop back down the wall	59.21	88.38	88.38	train	578
v_mAWuiYWXmb8	A woman and a man exercise sitting on a cardio machine	0.0	1.65	23.59	train	579
v_mAWuiYWXmb8	A woman works out sitting on a cardio machine	0.24	23.59	23.59	train	580
v_mAWuiYWXmb8	A man sits next a woman performing cardio workouts	0.59	23.0	23.59	train	581
v_UZ9D6DhrmDI	A person solves a cube puzzle flipping the pieces around	0.66	24.6	33.02	train	582
v_UZ9D6DhrmDI	The person solves the puzzle and show a chronometer	24.76	33.02	33.02	train	583
v_s9Wop4PMZaw	Two young children are seen riding on a camel past a group of people and a man leading them along	0.64	21.47	42.93	train	584
v_s9Wop4PMZaw	The man continues to lead the camel around with the children on top and ends with them climbing down and others walking up	15.67	41.86	42.93	train	585
v_2N129Bw1jiQ	Young children are seen jumping on a mat back and fourth while two older women watch them on the side	0.0	10.42	17.97	train	586
v_2N129Bw1jiQ	The boy then takes a big leap and the girl stands in front of him	10.06	17.97	17.97	train	587
v_sRgBK2_nb0I	We see a man raise his arms and prepare to mount the pommel horse	0.0	7.97	53.11	train	602
v_sRgBK2_nb0I	The man mounts the pommel horse	9.03	11.42	53.11	train	603
v_sRgBK2_nb0I	The man does a handstand and throws his open legs over the pommel	11.42	18.59	53.11	train	604
v_sRgBK2_nb0I	The man spins around on the pommel horse	19.12	44.08	53.11	train	605
v_sRgBK2_nb0I	The man does a handstand and dismounts	45.14	47.0	53.11	train	606
v_sRgBK2_nb0I	The man raises his arms and walks away	47.0	52.04	53.11	train	607
v_sRgBK2_nb0I	The man shakes another man's hand	52.31	53.11	53.11	train	608
v_EU-IdUKbLSg	A large group of people are seen swimming around a pool while a coach yells on the sides	0.79	25.77	79.3	train	618
v_EU-IdUKbLSg	Shots of people playing are shown when one hits the other	21.01	61.06	79.3	train	619
v_EU-IdUKbLSg	The coaches yell to one another while people still play the game	53.53	74.94	79.3	train	620
v_TOfBNYOlv8c	A woman behind a bar is showing how to make a mixed drink	6.02	77.41	86.01	train	626
v_TOfBNYOlv8c	A series of shots appear with a person pouring alcohol into a martini glass and then the screen fades into the video title screen showing a website name, the name of the drink they are making and the person who will be making it	0.0	5.16	86.01	train	627
v_TOfBNYOlv8c	A website address is shown at the bottom of the screen	7.74	76.98	86.01	train	628
v_TOfBNYOlv8c	A girl standing behind the bar explains what ingredients she is using for the drink, the amounts she is using, and mixes them all together in a glass and presents the drink	9.03	82.57	86.01	train	629
v_TOfBNYOlv8c	The camera zooms in on the drink and fades to black to end the video	83.0	86.01	86.01	train	630
v_hlwSgE7Epwo	A woman standing outside near a tennis court talking about things	0.0	15.82	117.17	train	631
v_hlwSgE7Epwo	A girl in all black with a baton practicing her moves and dances inside of the studio	15.82	87.29	117.17	train	632
v_hlwSgE7Epwo	Her coach does an interview while sitting down with her hands held together	87.88	102.52	117.17	train	633
v_hlwSgE7Epwo	The girl continues to practice by herself in the studio	103.11	117.17	117.17	train	634
v_bNwrAuu0qiQ	An intro leads into several pictures of a tennis player and leaders into video footage of the player playing matches	0.0	44.59	171.5	train	635
v_bNwrAuu0qiQ	The tennis player is shown in several shots of games performing incredible stunts and clenching his fists to celebrate in the end	36.87	171.5	171.5	train	636
v_21krmbuT21s	Two gymasts are performing in front of a crowd	0.0	3.19	58.06	train	642
v_21krmbuT21s	One is spinning constantly on a beam	3.77	7.55	58.06	train	643
v_21krmbuT21s	The man in red mounts and begins to spin, performing several tricks	8.71	49.06	58.06	train	644
v_21krmbuT21s	The man dismounts, and puts one victorious arm up into the air	50.22	58.06	58.06	train	645
v_1JHqxhajh60	A hand is holding a shower head close to a dog	0.0	99.85	99.85	train	646
v_1JHqxhajh60	The dog moves around the bathtub as he tries to bite the water being splashed on him	0.5	99.35	99.85	train	647
v_EmlmKZ6Gi3Y	There's a large team of participants getting ready to do engage in a water tubing activity	11.29	20.52	205.24	train	648
v_EmlmKZ6Gi3Y	They walk down a hilly terrain to the river	20.52	48.23	205.24	train	649
v_EmlmKZ6Gi3Y	They get onto their tubes and begin going down the rapids	48.23	82.1	205.24	train	650
v_EmlmKZ6Gi3Y	The participants seem very calm and happy as they wave to the camera	82.1	126.22	205.24	train	651
v_EmlmKZ6Gi3Y	They all begin their journey down the rapids as the water starts getting more turbulent	126.22	154.96	205.24	train	652
v_EmlmKZ6Gi3Y	They continue going along the with water current as they flow steadily through the water	154.96	183.69	205.24	train	653
v_EmlmKZ6Gi3Y	Then they all arrive at banks of the river where the water is calm and steady flowing	183.69	188.82	205.24	train	654
v_pHZogKGkc9o	A group of young boys are inside a basketball court	0.0	5.83	41.63	train	660
v_pHZogKGkc9o	They play a game while the coach cheers them on and instructs them	7.08	34.14	41.63	train	661
v_pHZogKGkc9o	Some of the boys watch from the sidelines, waiting for their turn	35.39	41.63	41.63	train	662
v_9V7cMp_w1_0	Winter scenes with vehicles and heavy snow are shown	0.0	37.97	176.61	train	663
v_9V7cMp_w1_0	Scenes from the interior of an airport are shown, with people walking around or waiting	37.97	58.28	176.61	train	664
v_9V7cMp_w1_0	A woman talks to the camera	58.28	75.94	176.61	train	665
v_9V7cMp_w1_0	A man cleans snow off a car	75.06	94.49	176.61	train	666
v_9V7cMp_w1_0	More scenes from a winter storm are shown	95.37	120.98	176.61	train	667
v_9V7cMp_w1_0	Scenes of people cleaning snow off their vehicles are shown	120.98	136.87	176.61	train	668
v_9V7cMp_w1_0	A different woman talks to the camera	135.99	147.47	176.61	train	669
v_9V7cMp_w1_0	A car drives away from the camera	147.47	150.12	176.61	train	670
v_9V7cMp_w1_0	Two people talk to the camera	151.89	166.9	176.61	train	671
v_9V7cMp_w1_0	A truck drives away from the camera	166.9	176.61	176.61	train	672
v_jzDXtd0__DM	A close up of a sign is seen followed by a young couple looking to the camera	0.0	33.41	180.58	train	679
v_jzDXtd0__DM	Other people are seen standing on the side and watching the other two	30.7	112.86	180.58	train	680
v_jzDXtd0__DM	The coupe hold on and then jump off the side while the others stand and watch	107.45	174.26	180.58	train	681
v_3TbZ7uSYUe8	A group of men are standing on a diving board and they take terms jumping off of the diving board	0.0	26.73	32.6	train	686
v_3TbZ7uSYUe8	As the last person jumps off the board,a group of men are shown walking across the pool	26.24	32.6	32.6	train	687
v_FhbsTTHT2Zs	A woman with blonde hair,a purple jacket and black gloves on is standing near a stable talking	0.0	17.04	71.01	train	688
v_FhbsTTHT2Zs	As she continues talking,her saddle is shown and she begins talking about the specifics of it	17.75	39.05	71.01	train	689
v_FhbsTTHT2Zs	The lady then puts it on the horse and begins rubbing certain parts of it to make sure it is secure	39.41	71.01	71.01	train	690
v_0SmA1cGocz4	The word curling appears on the screen numerous times	0.0	17.14	214.27	train	691
v_0SmA1cGocz4	A woman is shown having her hair dried, brushed, and curled by a specialist	22.5	107.14	214.27	train	692
v_0SmA1cGocz4	He places her hair is rollers, then takes them down and styles it	112.49	177.85	214.27	train	693
v_0SmA1cGocz4	Then she poses with her new hair style	183.2	214.27	214.27	train	694
v_py4ekPd5G_k	Several shots of a building are shown as well as a lake surrounded by trees	0.0	17.56	71.67	train	695
v_py4ekPd5G_k	Many people are seen riding canoes and a person's feet and legs are shown	15.41	51.6	71.67	train	696
v_py4ekPd5G_k	The people ride down the river while the camera pans in more landscapes and trees	50.17	71.67	71.67	train	697
v_5IkU9svJFRI	We see a boy squatting in the dirt	0.0	1.74	69.6	train	698
v_5IkU9svJFRI	We then see the title screen	1.74	13.22	69.6	train	699
v_5IkU9svJFRI	The little boy attempts to make a campfire using a flint	12.88	22.97	69.6	train	700
v_5IkU9svJFRI	Small flames start and grow	21.23	26.45	69.6	train	701
v_5IkU9svJFRI	The boy stands up next to his fire	25.75	32.02	69.6	train	702
v_5IkU9svJFRI	We see 2 title cards about starting fires for survival and the website is show before the end screens	35.15	69.6	69.6	train	703
v_3YiGMRp-7B4	A group of people are standing in a parking lot	0.0	2.04	23.96	train	704
v_3YiGMRp-7B4	The people move in several martial arts techniques	3.35	12.7	23.96	train	705
v_3YiGMRp-7B4	They kick and punch back and forth	12.7	23.96	23.96	train	706
v_WGzUnE043iA	A man in a canoe talks and paddles in a lake surrounded by large rocks, trees, foliage, stray kayaks, and other people in canoes	4.22	73.42	84.4	train	707
v_WGzUnE043iA	The man begins at a profile view holding a paddle while sitting in a canoe and talking to a camera occasionally pointing to a nearby shore with the paddle	4.22	29.54	84.4	train	708
v_WGzUnE043iA	The man then uses the paddle in the water to push the canoe off deeper into the water	29.12	51.9	84.4	train	709
v_WGzUnE043iA	The man begins to paddle freely in the water, passing along the way, a group of people on a canoe and several stray canoes and kayaks in the water, before facing the camera again in a close up and talking	54.01	73.0	84.4	train	710
"v_aDDq5ofaFHI	""White words appear on the screen and say """"THE AMERICAN DREAM"""" and a man wearing a helmet jumps onto the dirt hill path and continues to walk down"," grabs his skateboard and begins skating on the road at the end of the hill of a very scenic area""	0.0	57.36	157.15	train	711"
v_aDDq5ofaFHI	The man is now skating in a road in a residential area where he passes many homes with cars parked on the roads	57.36	81.72	157.15	train	712
v_aDDq5ofaFHI	The man continues to skate through residential areas, water edges along parks, harbors, cities and etcetera	81.72	145.37	157.15	train	713
v_aDDq5ofaFHI	The man ends with a walk along a rocky beach and carrying his skateboard on his right shoulder	145.37	157.15	157.15	train	714
v_Y8WY_c3onSY	A couple girls are seen riding down a long slide in the middle of a park	0.0	2.81	5.02	train	720
v_Y8WY_c3onSY	More children ride down the slide while a mother helps the kids at the top	1.55	5.02	5.02	train	721
v_u3B3M17akWU	A woman is seen sitting down holding an ice cream while looking at the camera	0.36	17.95	35.9	train	722
v_u3B3M17akWU	She continues to eat the ice cream as the camera pans around her and watching her eat	12.92	35.0	35.9	train	723
